DateKey;Date;Week;Month;Year;Public Holiday
1307;03/09/2013;36;9;2013;FALSO
1308;04/09/2013;36;9;2013;FALSO
1309;05/09/2013;36;9;2013;FALSO
1310;06/09/2013;36;9;2013;VERDADEIRO
1311;07/09/2013;36;9;2013;FALSO
1312;08/09/2013;37;9;2013;FALSO
1313;09/09/2013;37;9;2013;FALSO
1314;10/09/2013;37;9;2013;FALSO
1315;11/09/2013;37;9;2013;FALSO
1316;12/09/2013;37;9;2013;FALSO
1317;13/09/2013;37;9;2013;FALSO
1318;14/09/2013;37;9;2013;FALSO
1319;15/09/2013;38;9;2013;FALSO
1320;16/09/2013;38;9;2013;FALSO
1321;17/09/2013;38;9;2013;FALSO
1322;18/09/2013;38;9;2013;FALSO
1323;19/09/2013;38;9;2013;FALSO
1324;20/09/2013;38;9;2013;FALSO
1325;21/09/2013;38;9;2013;FALSO
1326;22/09/2013;39;9;2013;FALSO
1327;23/09/2013;39;9;2013;FALSO
1328;24/09/2013;39;9;2013;FALSO
1329;25/09/2013;39;9;2013;FALSO
1330;26/09/2013;39;9;2013;FALSO
1331;27/09/2013;39;9;2013;FALSO
1332;28/09/2013;39;9;2013;FALSO
1333;29/09/2013;40;9;2013;FALSO
1334;30/09/2013;40;9;2013;FALSO
1335;01/10/2013;40;10;2013;FALSO
1336;02/10/2013;40;10;2013;FALSO
1337;03/10/2013;40;10;2013;FALSO
1338;04/10/2013;40;10;2013;FALSO
1339;05/10/2013;40;10;2013;FALSO
1340;06/10/2013;41;10;2013;FALSO
1341;07/10/2013;41;10;2013;FALSO
1342;08/10/2013;41;10;2013;FALSO
1343;09/10/2013;41;10;2013;FALSO
1344;10/10/2013;41;10;2013;FALSO
1345;11/10/2013;41;10;2013;FALSO
1346;12/10/2013;41;10;2013;FALSO
1347;13/10/2013;42;10;2013;FALSO
1348;14/10/2013;42;10;2013;FALSO
1349;15/10/2013;42;10;2013;FALSO
1350;16/10/2013;42;10;2013;FALSO
1351;17/10/2013;42;10;2013;FALSO
1352;18/10/2013;42;10;2013;FALSO
1353;19/10/2013;42;10;2013;FALSO
1354;20/10/2013;43;10;2013;FALSO
1355;21/10/2013;43;10;2013;FALSO
1356;22/10/2013;43;10;2013;FALSO
1357;23/10/2013;43;10;2013;FALSO
1358;24/10/2013;43;10;2013;FALSO
1359;25/10/2013;43;10;2013;FALSO
1360;26/10/2013;43;10;2013;FALSO
1361;27/10/2013;44;10;2013;FALSO
1362;28/10/2013;44;10;2013;FALSO
1363;29/10/2013;44;10;2013;FALSO
1364;30/10/2013;44;10;2013;FALSO
1365;31/10/2013;44;10;2013;FALSO
1366;01/11/2013;44;11;2013;FALSO
1367;02/11/2013;44;11;2013;FALSO
1368;03/11/2013;45;11;2013;FALSO
1369;04/11/2013;45;11;2013;FALSO
1370;05/11/2013;45;11;2013;FALSO
1371;06/11/2013;45;11;2013;FALSO
1372;07/11/2013;45;11;2013;FALSO
1373;08/11/2013;45;11;2013;FALSO
1374;09/11/2013;45;11;2013;FALSO
1375;10/11/2013;46;11;2013;FALSO
1376;11/11/2013;46;11;2013;FALSO
1377;12/11/2013;46;11;2013;FALSO
1378;13/11/2013;46;11;2013;FALSO
1379;14/11/2013;46;11;2013;FALSO
1380;15/11/2013;46;11;2013;FALSO
1381;16/11/2013;46;11;2013;FALSO
1382;17/11/2013;47;11;2013;FALSO
1383;18/11/2013;47;11;2013;FALSO
1384;19/11/2013;47;11;2013;FALSO
1385;20/11/2013;47;11;2013;FALSO
1386;21/11/2013;47;11;2013;FALSO
1387;22/11/2013;47;11;2013;FALSO
1388;23/11/2013;47;11;2013;FALSO
1389;24/11/2013;48;11;2013;FALSO
1390;25/11/2013;48;11;2013;FALSO
1391;26/11/2013;48;11;2013;FALSO
1392;27/11/2013;48;11;2013;FALSO
1393;28/11/2013;48;11;2013;FALSO
1394;29/11/2013;48;11;2013;VERDADEIRO
1395;30/11/2013;48;11;2013;FALSO
1396;01/12/2013;49;12;2013;FALSO
1397;02/12/2013;49;12;2013;FALSO
1398;03/12/2013;49;12;2013;FALSO
1399;04/12/2013;49;12;2013;FALSO
1400;05/12/2013;49;12;2013;FALSO
1401;06/12/2013;49;12;2013;FALSO
1402;07/12/2013;49;12;2013;FALSO
1403;08/12/2013;50;12;2013;FALSO
1404;09/12/2013;50;12;2013;FALSO
1405;10/12/2013;50;12;2013;FALSO
1406;11/12/2013;50;12;2013;FALSO
1407;12/12/2013;50;12;2013;FALSO
1408;13/12/2013;50;12;2013;FALSO
1409;14/12/2013;50;12;2013;FALSO
1410;15/12/2013;51;12;2013;FALSO
1411;16/12/2013;51;12;2013;FALSO
1412;17/12/2013;51;12;2013;FALSO
1413;18/12/2013;51;12;2013;FALSO
1414;19/12/2013;51;12;2013;FALSO
1415;20/12/2013;51;12;2013;FALSO
1416;21/12/2013;51;12;2013;FALSO
1417;22/12/2013;52;12;2013;FALSO
1418;23/12/2013;52;12;2013;FALSO
1419;24/12/2013;52;12;2013;FALSO
1420;25/12/2013;52;12;2013;FALSO
1421;26/12/2013;52;12;2013;FALSO
1422;27/12/2013;52;12;2013;VERDADEIRO
1423;28/12/2013;52;12;2013;FALSO
1424;29/12/2013;53;12;2013;FALSO
1425;30/12/2013;53;12;2013;FALSO
1426;31/12/2013;53;12;2013;FALSO
